pais,fecha_proceso,transporte,ruta,tipo_entrega,material,precio,cantidad,unidad
SV,20250601,141030737,916362,ZPRE,AA004012,35.747218226857361250,54.000000000000000000,ST
SV,20250210,95503390,938428,ZPRE,EA040001,21.398397833333661800,117.000000000000000000,CS
GT,20250128,132658695,941593,ZVE1,BA018510,28.659701844048012200,12.000000000000000000,ST
JM,20250306,152576654,933074,ZVE1,AA005102,32.469602237519331760,13.000000000000000000,ST
PE,20250529,109792981,924969,ZVE1,EA040001,23.520820136433281200,85.000000000000000000,CS
JM,20250210,136531885,940620,Z04,BA018510,31.230689565830664200,142.000000000000000000,CS
JM,20250304,100078727,966991,ZPRE,EA040003,23.455364240826607600,141.000000000000000000,CS
PE,20250423,132751345,938880,ZPRE,EA040003,24.560229562609480250,6.000000000000000000,ST
EC,20250601,143499312,921843,Z05,HA070003,60.350808583220424500,17.000000000000000000,ST
GT,20250318,159428745,916895,ZVE1,CA022002,43.844865925745227500,52.000000000000000000,CS
EC,20250107,72649024,943537,ZPRE,HA070001,43.093913713985232000,3.000000000000000000,CS
SV,20250113,106164956,916362,ZVE1,BA018430,29.858632123919489500,63.000000000000000000,CS
SV,20250529,88898924,909117,Z04,FA050002,15.560049043236760500,108.000000000000000000,CS
PE,20250403,71360467,953399,ZPRE,BA018430,29.805731941938930500,59.000000000000000000,ST
EC,20250113,72649024,996875,ZVE1,BA018500,29.324919059664633000,19.000000000000000000,CS
EC,20250304,123989420,918591,ZVE1,EA040001,21.701048625395337000,25.000000000000000000,ST
GT,20250403,132658695,937754,Z05,EA040002,21.804106602014649000,56.000000000000000000,ST
GT,20250215,144848744,955308,Z04,DA030003,60.780679210344092400,117.000000000000000000,CS
EC,20250616,143499312,987299,ZVE1,BA018510,28.968147783312008900,136.000000000000000000,CS
JM,20250430,100078727,982067,ZPRE,CA022003,47.012473827303646500,19.000000000000000000,CS
SV,20250318,72448137,916362,Z04,CA022003,48.995234998541485500,26.000000000000000000,ST
SV,20250606,80868106,938428,ZPRE,AA005102,31.287893896425780080,132.000000000000000000,CS
EC,20250113,127543750,959667,ZPRE,CA022003,46.909907093828820500,4.000000000000000000,CS
GT,20250616,159428745,990857,Z04,AA004007,32.426886274572757500,,CS
SV,20250129,110992980,938428,ZPRE,BA018510,31.599092685662299900,42.000000000000000000,ST
SV,20250318,105176956,937931,ZVE1,GA060002,30.019828767070534000,31.000000000000000000,ST
GT,20250215,149833907,941593,Z05,AA005102,29.331603817744902380,131.000000000000000000,CS
JM,20250430,158744322,977760,ZPRE,FA050010,19.358465718117841200,102.000000000000000000,CS
EC,20250529,158500012,989319,ZPRE,CA022001,43.714942645533057000,61.000000000000000000,CS
EC,20250625,123989420,943537,Z05,EA040003,24.457754494402874050,33.000000000000000000,ST
HN,20250525,129937265,946347,ZPRE,EA040002,23.533721308745637000,26.000000000000000000,CS
HN,20250430,122071683,975681,ZVE1,GA060001,28.167110243014691200,42.000000000000000000,CS
PE,20250114,71360467,906300,Z04,AA004012,32.712403901571416750,48.000000000000000000,ST
SV,20250201,73718432,949616,ZPRE,FA050010,18.296398655994861000,18.000000000000000000,ST
JM,20250201,136531885,984913,ZPRE,AA004007,31.263083871169296250,84.000000000000000000,CS
PE,20250112,69727965,904390,ZPRE,HA070003,59.244881499439696500,93.000000000000000000,CS
GT,20250616,159428745,939917,ZVE1,CA022010,17.750718373944146900,51.000000000000000000,CS
SV,20250430,65831820,938428,ZPRE,FA050010,18.383089116113292600,96.000000000000000000,CS
JM,20250318,136531885,940620,ZPRE,FA050002,14.605720949390670000,150.000000000000000000,CS
EC,20250601,72649024,943537,Z04,DA030003,60.652544327044983300,83.000000000000000000,CS
SV,20250210,108181397,910329,ZPRE,AA005101,31.020871967337660140,39.000000000000000000,CS
GT,20250601,132658695,965803,Z04,GA060002,28.506393507906274800,134.000000000000000000,CS
JM,20250225,150490443,966991,Z04,AA005102,33.116860860345143060,53.000000000000000000,ST
GT,20250201,149833907,955308,ZPRE,HA070002,42.815008217894497200,100.000000000000000000,CS
PE,20250430,71360467,997107,Z04,BA018426,29.029787634778077540,67.000000000000000000,CS
JM,20250609,150490443,930122,ZPRE,CA022003,50.677568617496098750,37.000000000000000000,ST
SV,20250616,72981053,925204,Z05,CA022001,45.949416822233671500,35.000000000000000000,CS
EC,20250201,158500012,959667,ZPRE,AA005101,30.592069439936487280,122.000000000000000000,CS
PE,20250304,69727965,906300,ZPRE,CA022001,44.231352214377843000,120.000000000000000000,CS
SV,20250306,73718432,936435,ZPRE,BA018430,29.022424454891215080,44.000000000000000000,CS
JM,20250203,87592909,939764,ZPRE,HA070001,41.076781517917198200,140.000000000000000000,CS
HN,20250601,135825318,902454,ZVE1,FA050002,14.791150858156053000,4.000000000000000000,CS
HN,20250114,115559840,919570,ZVE1,EA040001,21.347141399825898800,70.000000000000000000,CS
PE,20250619,71360467,904390,ZVE1,FA050002,14.570703856033720500,65.000000000000000000,CS
HN,20250619,159668025,982119,ZPRE,EA040001,24.089435819857856800,86.000000000000000000,CS
EC,20250114,158500012,989319,ZPRE,FA050003,17.882929031021802000,37.000000000000000000,ST
HN,20250423,151026145,921754,Z99,AA005102,29.357763053603041840,88.000000000000000000,CS
SV,20250309,141030737,910459,ZPRE,DA030001,55.332106872393299750,145.000000000000000000,CS
EC,20250403,72649024,931277,ZPRE,AA004007,33.247349161764374000,44.000000000000000000,CS
GT,20250304,105571778,937754,ZPRE,EA040003,24.059038447372842900,58.000000000000000000,ST
JM,20250424,86862690,928418,ZPRE,EA040002,21.353501606536314600,26.000000000000000000,CS
HN,20250625,135825318,919570,Z04,GA060001,28.013510845283398400,88.000000000000000000,CS
GT,20250424,158366536,939917,ZPRE,HA070002,40.681935967253834400,47.000000000000000000,CS
JM,20250201,152576654,966991,ZPRE,FA050002,14.741440232021245500,11.000000000000000000,ST
JM,20250128,136531885,933074,ZPRE,AA004007,35.139413649466759750,59.000000000000000000,CS
EC,20250304,143499312,940020,ZVE1,BA018430,28.074573097961536140,98.000000000000000000,CS
HN,20250424,104977657,951062,ZPRE,DA030003,57.189380963331756000,18.000000000000000000,ST
HN,20250601,115559840,924561,ZPRE,HA070003,59.351530641539631000,125.000000000000000000,CS
HN,20250114,122071683,904086,ZVE1,BA018430,28.991786488148915300,45.000000000000000000,CS
SV,20250129,80868106,949616,ZPRE,BA018500,30.237596091378236300,70.000000000000000000,CS
HN,20250403,122071683,927298,ZPRE,GA060002,26.734900250565474800,33.000000000000000000,ST
JM,20250525,152576654,928418,Z04,XX936655,27.498272137620972800,65.000000000000000000,CS
GT,20250304,144848744,939917,Z04,GA060002,29.836255506469423200,70.000000000000000000,CS
HN,20250601,135825318,927298,ZVE1,BA018510,28.228831713413300000,35.000000000000000000,ST
SV,20250609,88898924,959430,ZPRE,EA040003,24.381730640104358500,108.000000000000000000,CS
HN,20250515,67519184,936761,ZPRE,DA030003,57.928569110908815000,34.000000000000000000,ST
SV,20250619,73718432,938428,ZPRE,AA004003,33.623390747234787200,20.000000000000000000,ST
GT,20250609,97529123,941593,ZPRE,EA040002,21.936244773316896000,135.000000000000000000,CS
GT,20250618,132658695,990857,ZPRE,EA040001,22.866264527410803400,114.000000000000000000,CS
GT,20250616,97529123,965803,COBR,DA030003,56.218728752320472100,,ST
HN,20250309,122071683,946347,ZPRE,GA060002,29.118476158802856000,1.000000000000000000,ST
GT,20250609,97529123,916895,ZVE1,EA040002,21.793819893874157800,129.000000000000000000,CS
JM,20250403,150490443,939764,Z99,GA060001,28.297691128912892400,15.000000000000000000,CS
JM,20250201,158744322,928418,Z04,DA030001,62.220483330285915000,44.000000000000000000,ST
SV,20250606,141030737,930513,ZPRE,FA050002,16.250242983260148000,78.000000000000000000,CS
SV,20250210,65831820,937931,Z04,FA050002,14.796743795390379000,105.000000000000000000,CS
SV,20250203,106164956,975675,ZPRE,FA050001,15.835210521663183000,26.000000000000000000,CS
GT,20250114,97529123,977113,Z04,FA050001,14.766008847244899000,23.000000000000000000,CS
HN,20250113,151026145,927298,ZPRE,GA060001,28.828018690692967200,109.000000000000000000,CS
GT,20250306,159428745,947673,ZPRE,CA022010,17.910917587588797550,7.000000000000000000,CS
EC,20250318,158500012,989319,ZPRE,CA022003,50.231292973820095000,96.000000000000000000,CS
HN,20250112,129937265,904086,ZPRE,GA060001,28.049600715683184400,90.000000000000000000,CS
JM,20250430,100078727,947309,ZPRE,HA070003,52.560946982052800500,14.000000000000000000,ST
EC,20250210,143499312,901670,ZVE1,AA005102,30.512498305790772400,76.000000000000000000,CS
HN,20250424,157303042,941354,Z05,CA022001,48.363904123817953500,26.000000000000000000,CS
SV,20250304,141030737,981071,Z05,FA050002,14.700401267230020000,19.000000000000000000,CS
JM,20250309,86862690,933074,Z04,BA018500,27.733889885185449800,9.000000000000000000,ST
HN,20250318,122071683,949184,Z05,DA030003,57.906499791768807000,112.000000000000000000,CS
GT,20250113,105571778,977113,COBR,BA018500,29.027561785576344700,137.000000000000000000,CS
SV,20250318,88898924,960218,ZPRE,EA040002,22.615205421023723200,24.000000000000000000,ST
HN,20250203,100177238,946347,Z04,FA050010,17.109927606346041600,33.000000000000000000,CS
GT,20250225,149833907,916895,ZPRE,FA050010,19.326560262786446400,139.000000000000000000,CS
HN,20250113,67519184,989849,ZPRE,GA060001,26.674177649536452000,14.000000000000000000,CS
GT,20250430,158366536,980433,ZPRE,BA018426,29.593821840073710200,8.000000000000000000,CS
JM,20250306,87592909,947309,ZVE1,EA040003,24.733902166472897300,20.000000000000000000,CS
HN,20250601,151026145,921754,Z04,BA018500,29.267303767005087500,128.000000000000000000,CS
HN,20250625,135825318,944454,ZVE1,EA040002,23.301632489838392800,5.000000000000000000,ST
JM,20250625,136531885,947309,ZVE1,FA050002,15.863343261995659500,30.000000000000000000,ST
SV,20250618,110992980,913239,COBR,CA022003,46.992900033779373750,96.000000000000000000,CS
GT,20250113,132658695,916895,ZPRE,BA018510,30.678461745173757800,38.000000000000000000,CS
SV,20250606,110992980,925204,ZVE1,EA040002,23.926479753049706800,21.000000000000000000,CS
JM,20250618,158744322,974298,Z04,FA050002,15.115067401673256000,148.000000000000000000,CS
PE,20250114,69727965,938880,ZPRE,EA040001,21.565426615227862400,141.000000000000000000,CS
SV,20250114,106164956,909117,Z04,AA004003,30.703045362069850875,65.000000000000000000,CS
PE,20250515,132751345,924061,ZPRE,AA005102,32.882308162818811120,95.000000000000000000,CS
PE,20250606,69727965,924061,ZVE1,CA022002,49.494109067297100000,33.000000000000000000,ST
HN,20250203,157303042,936761,ZPRE,EA040002,21.047452170982941000,80.000000000000000000,CS
SV,20250625,65831820,937931,ZPRE,FA050002,16.085434874798605500,29.000000000000000000,CS
EC,20250306,123989420,996875,ZPRE,EA040001,21.166070546353046600,33.000000000000000000,ST
JM,20250616,86862690,928418,ZVE1,EA040002,22.929674641618811000,139.000000000000000000,CS
JM,20250525,152576654,940620,ZVE1,FA050010,18.587764964700271800,89.000000000000000000,CS
GT,20250113,97529123,980433,ZPRE,AA005102,30.283631388912458400,104.000000000000000000,CS
EC,20250618,72649024,956089,ZPRE,DA030001,62.023267641506220000,125.000000000000000000,CS
JM,20250113,158744322,903122,ZPRE,CA022003,46.284996427232212500,116.000000000000000000,CS
HN,20250210,104977657,949184,ZPRE,FA050003,17.186578133328321300,27.000000000000000000,CS
JM,20250303,87592909,977760,Z05,DA030002,58.968088450268596500,7.000000000000000000,CS
GT,20250306,97529123,965803,ZVE1,AA004003,33.691376419346172690,11.000000000000000000,CS
SV,20250625,105176956,930513,ZPRE,EA040003,24.203605192121760650,109.000000000000000000,CS
JM,20250424,136531885,940620,ZPRE,HA070001,44.530394385036846650,13.000000000000000000,ST
EC,20250203,60416998,941303,ZVE1,HA070001,44.464465543284465000,54.000000000000000000,CS
PE,20250215,109792981,987917,Z04,AA005102,30.227837150404044760,5.000000000000000000,ST
SV,20250430,72981053,916362,ZPRE,HA070002,41.530051733543028600,133.000000000000000000,CS
SV,20250129,72448137,986674,Z05,GA060002,29.200895382521982000,61.000000000000000000,CS
SV,20250318,72981053,970285,Z04,FA050002,14.658608411866669500,17.000000000000000000,ST
SV,20250215,105176956,947401,Z04,XX905156,26.894720892510048880,150.000000000000000000,CS
GT,20250302,105571778,955308,ZPRE,FA050003,16.378798352416808550,99.000000000000000000,CS
HN,20250201,104977657,924561,ZPRE,CA022002,47.170367081202901500,22.000000000000000000,ST
HN,20250107,129937265,936761,ZPRE,FA050003,17.894220911225224500,32.000000000000000000,CS
HN,20250616,159668025,989849,Z05,BA018510,28.853848704179393000,44.000000000000000000,ST
PE,20250215,69727965,926831,ZPRE,CA022010,17.622474005618289750,12.000000000000000000,CS
HN,20250203,100177238,941354,Z04,DA030002,59.764812846549074000,46.000000000000000000,ST
GT,20250128,97529123,977113,Z05,BA018426,26.907748843137783300,43.000000000000000000,ST
EC,20250430,127543750,943786,ZVE1,FA050003,17.224156262085649800,47.000000000000000000,CS
GT,20250107,159428745,947673,Z04,DA030002,57.324095727354291000,59.000000000000000000,CS
GT,20250107,144848744,937754,ZPRE,HA070001,43.739748847305222600,17.000000000000000000,ST
SV,20250606,88898924,986674,Z05,DA030001,58.059611115935148000,28.000000000000000000,CS
HN,20250210,115559840,989849,ZPRE,DA030001,58.870101964066138750,32.000000000000000000,ST
SV,20250525,72981053,970285,Z05,BA018510,30.260726033266880600,32.000000000000000000,CS
HN,20250424,135825318,941354,COBR,BA018426,30.235351075875039680,114.000000000000000000,CS
EC,20250306,127543750,941303,COBR,CA022003,47.270395545039016500,30.000000000000000000,ST
HN,20250625,104977657,936761,ZPRE,DA030001,61.143184885062018000,28.000000000000000000,CS
SV,20250225,108181397,909117,ZPRE,GA060001,27.107094295702002400,54.000000000000000000,CS
JM,20250606,100078727,907127,ZPRE,FA050002,14.685193059381742500,79.000000000000000000,CS
PE,20250306,132751345,926831,ZVE1,HA070002,42.588537420132677400,132.000000000000000000,CS
EC,20250403,60416998,959667,Z05,CA022010,19.212545058047821000,26.000000000000000000,CS
SV,20250423,141030737,910459,ZPRE,DA030001,62.905938205370831750,54.000000000000000000,CS
SV,20250616,72448137,949824,ZPRE,DA030003,61.398586801833415800,44.000000000000000000,ST
SV,20250515,110992980,910329,ZPRE,FA050010,19.343349543660109200,8.000000000000000000,CS
EC,,60416998,962207,ZPRE,CA022003,48.247687905126131500,35.000000000000000000,ST
HN,20250625,157303042,970029,ZPRE,CA022010,18.789742218019587550,144.000000000000000000,CS
JM,20250625,158744322,966991,Z05,HA070001,47.970078258389837550,39.000000000000000000,ST
EC,20250616,158500012,940020,Z04,HA070003,60.010808093416213000,20.000000000000000000,ST
EC,20250129,154015657,943786,ZPRE,AA005102,32.640341316546994400,1.000000000000000000,ST
JM,20250430,100078727,933074,ZVE1,AA004007,32.161561976478116000,49.000000000000000000,CS
GT,20250515,105571778,915553,Z04,GA060002,30.022426154357417200,56.000000000000000000,ST
HN,20250303,129937265,970240,Z04,XX997894,52.459318495688461500,45.000000000000000000,ST
SV,20250107,72448137,992350,Z05,HA070002,44.073642685100053200,36.000000000000000000,CS
HN,20250318,67519184,982119,ZPRE,AA005101,30.268946809974451280,76.000000000000000000,CS
SV,20250317,65831820,949824,COBR,AA005101,29.643888856367054680,25.000000000000000000,CS
SV,20250525,106164956,930513,Z04,DA030001,59.544091900335870000,124.000000000000000000,CS
HN,20250304,115559840,989849,ZPRE,FA050010,17.593369378036128000,17.000000000000000000,ST
GT,20250525,132658695,915553,ZPRE,FA050003,15.827736766414650000,58.000000000000000000,ST
PE,20250606,69727965,917791,Z05,FA050003,17.318598755193986250,3.000000000000000000,ST
SV,20250609,65831820,925204,ZPRE,GA060002,28.853572227494064400,0.000000000000000000,CS
SV,20250201,108181397,949616,COBR,AA004007,34.410284855892335000,47.000000000000000000,CS
JM,20250423,150490443,933074,ZVE1,AA005102,31.806264592905375500,11.000000000000000000,ST
JM,20250203,136531885,928418,ZVE1,AA004012,32.117204504000398250,133.000000000000000000,CS
GT,20250619,105571778,965803,ZVE1,FA050001,15.966472362151771260,54.000000000000000000,CS
JM,,152576654,907127,ZVE1,CA022002,46.173016583212482000,36.000000000000000000,CS
JM,20250112,100078727,982067,ZPRE,CA022002,48.016673509228560000,5.000000000000000000,ST
EC,20250225,143499312,921843,ZVE1,BA018426,27.801276516451386550,21.000000000000000000,CS
PE,20250625,133917739,917791,Z04,BA018510,27.601084529077151000,43.000000000000000000,CS
EC,20250215,154015657,996875,ZVE1,CA022010,18.531575420515686400,101.000000000000000000,CS
HN,20250525,151026145,975681,ZVE1,GA060002,28.389271815049496400,88.000000000000000000,CS
EC,20250225,123989420,996875,ZPRE,AA005101,32.748668639685098220,131.000000000000000000,CS
JM,20250210,150490443,966991,ZPRE,EA040001,22.999622975252303600,114.000000000000000000,CS
SV,20250403,65831820,995648,Z05,FA050003,16.183478152427293950,49.000000000000000000,CS
SV,20250309,95503390,925204,ZVE1,AA005102,31.305737647747850840,107.000000000000000000,CS
HN,20250515,159668025,970240,ZPRE,CA022003,47.773079601304572500,81.000000000000000000,CS
HN,20250215,67519184,944454,Z05,CA022010,17.738485613690085850,12.000000000000000000,ST
HN,20250113,157303042,970029,ZPRE,BA018510,30.354774148917082000,25.000000000000000000,CS
HN,20250304,157303042,902454,ZPRE,GA060002,28.059339975247294000,95.000000000000000000,CS
SV,20250113,95503390,947401,ZVE1,HA070003,60.046148281062663500,139.000000000000000000,CS
JM,20250302,87592909,974298,ZPRE,BA018510,30.020221607245482000,49.000000000000000000,ST
JM,20250403,136531885,928095,Z04,HA070001,44.066507449411692700,125.000000000000000000,CS
EC,20250403,127543750,931277,ZPRE,CA022003,47.110229544376186500,142.000000000000000000,CS
EC,20250306,143499312,943786,ZPRE,FA050002,14.889951717423258000,33.000000000000000000,ST
SV,20250529,88898924,938428,ZVE1,GA060002,29.094505026178440800,4.000000000000000000,CS
HN,20250210,67519184,949184,ZPRE,DA030003,61.445819360504513700,59.000000000000000000,ST
EC,20250423,127543750,990170,ZPRE,EA040003,26.427276072816615500,63.000000000000000000,CS
HN,20250317,159668025,982119,ZVE1,FA050001,14.923391143382455500,47.000000000000000000,CS
SV,20250606,72448137,925204,Z05,FA050002,15.537052289546763000,45.000000000000000000,CS
EC,20250618,84840860,990170,Z99,CA022003,48.195495442126024250,116.000000000000000000,CS
SV,20250609,141030737,947401,ZPRE,AA004012,33.678820608934341750,34.000000000000000000,CS
SV,20250309,108181397,975675,Z05,CA022003,49.695006726251884250,143.000000000000000000,CS
GT,20250618,132658695,993412,ZPRE,AA004003,35.483483093648800600,103.000000000000000000,CS
HN,20250215,151026145,943480,ZPRE,BA018426,28.098452401442992900,5.000000000000000000,CS
JM,20250225,100078727,903122,Z05,AA004003,31.283061840024764490,49.000000000000000000,ST
GT,,159428745,937754,ZPRE,DA030003,61.746058123807032900,22.000000000000000000,ST
HN,20250525,135825318,908679,ZPRE,AA004012,32.348801705823742750,10.000000000000000000,CS
EC,20250430,123989420,956089,ZPRE,GA060002,27.858476523381764400,16.000000000000000000,ST
PE,20250113,69727965,932593,ZPRE,EA040001,22.724236419592532000,48.000000000000000000,ST
SV,20250112,65831820,936435,Z05,DA030003,56.573537055768227700,115.000000000000000000,CS
EC,20250619,60416998,996875,ZVE1,FA050001,16.403311406210414400,84.000000000000000000,CS
GT,20250303,159428745,965803,Z05,FA050010,19.221221819230837200,47.000000000000000000,CS
EC,20250215,72649024,989319,ZPRE,CA022001,45.391218598469691000,87.000000000000000000,CS
HN,20250430,151026145,904086,ZPRE,XX955352,21.462117479384190400,118.000000000000000000,CS
JM,20250430,152576654,933074,ZPRE,AA004012,31.633541834580078250,134.000000000000000000,CS
JM,20250609,136531885,928095,ZPRE,BA018426,31.525775736766971700,36.000000000000000000,CS
GT,20250107,159428745,993412,ZPRE,HA070001,42.626875029832254000,17.000000000000000000,CS
SV,20250403,73718432,995648,ZPRE,CA022001,45.887978032021674000,48.000000000000000000,ST
PE,20250403,89906701,932593,ZPRE,DA030002,53.088425892378013500,56.000000000000000000,ST
JM,20250203,136531885,939764,ZPRE,BA018430,30.288624377902335500,52.000000000000000000,ST
SV,20250302,72448137,975675,ZPRE,CA022003,48.761917244444736250,29.000000000000000000,ST
SV,20250203,80868106,930513,Z04,HA070003,54.224204064203118000,142.000000000000000000,CS
JM,20250304,86862690,933074,ZVE1,FA050002,15.327152294902323000,100.000000000000000000,CS
EC,20250129,154015657,990170,ZPRE,AA005102,31.516860878165614200,39.000000000000000000,CS
SV,20250609,65831820,938428,ZPRE,EA040003,23.591832034088723300,117.000000000000000000,CS
EC,20250619,123989420,943537,ZPRE,FA050010,19.632986991181836000,65.000000000000000000,CS
SV,20250302,141030737,930513,ZVE1,DA030003,57.806862790179627000,103.000000000000000000,CS
HN,20250107,135825318,927298,ZPRE,XX929343,22.211930561561980800,99.000000000000000000,CS
HN,20250129,67519184,949184,ZVE1,AA005101,32.799650931067749500,39.000000000000000000,CS
SV,20250309,95503390,913239,ZPRE,EA040003,26.019366397761885400,26.000000000000000000,CS
GT,20250304,97529123,965803,ZPRE,AA004007,32.912142551284382750,119.000000000000000000,CS
HN,2025-03-15,67519184,979389,ZPRE,FA050001,16.219654878480925500,128.000000000000000000,CS
PE,20250309,69727965,953399,ZPRE,HA070003,57.354126110657436500,41.000000000000000000,ST
HN,20250306,115559840,970240,ZVE1,DA030003,55.289875744968667200,14.000000000000000000,CS
SV,20250618,65831820,960218,ZPRE,AA005101,32.511264735684396360,4.000000000000000000,ST
SV,20250525,80868106,910459,Z04,CA022003,51.779064012823259500,43.000000000000000000,ST
SV,20250128,110992980,982398,ZPRE,FA050010,18.787590956976017400,51.000000000000000000,CS
EC,20250129,84840860,941303,Z04,DA030003,56.524649349093608700,112.000000000000000000,CS
HN,20250306,104977657,941354,Z04,GA060002,29.170413270829874400,23.000000000000000000,CS
SV,20250302,105176956,975675,Z04,EA040001,23.595951749313548000,107.000000000000000000,CS
SV,20250318,65831820,975675,ZVE1,FA050002,14.986400880362092500,24.000000000000000000,CS
EC,20250318,127543750,990170,ZPRE,BA018500,29.911199819943596100,102.000000000000000000,CS
JM,20250112,152576654,977760,ZPRE,HA070001,45.544329432868014000,12.000000000000000000,CS
GT,20250107,105571778,980433,Z04,HA070002,42.632529554295693600,33.000000000000000000,ST
PE,20250303,132751345,917791,COBR,GA060002,27.137001708903489200,84.000000000000000000,CS
HN,20250601,129937265,904086,ZVE1,FA050003,17.261595586643496000,105.000000000000000000,CS
GT,20250525,132658695,980529,Z05,EA040002,21.079159043046326200,10.000000000000000000,CS
JM,20250303,86862690,928418,ZVE1,HA070003,52.266075847414572000,145.000000000000000000,CS
GT,20250215,132658695,955308,ZVE1,GA060002,30.150351451330118400,36.000000000000000000,ST
SV,20250317,72981053,925204,ZVE1,FA050010,17.195361313031344800,37.000000000000000000,ST
HN,20250128,135825318,970240,ZPRE,BA018426,27.696608663113789600,53.000000000000000000,CS
SV,20250303,110992980,995648,ZPRE,BA018426,31.658719803423420100,27.000000000000000000,CS
SV,20250107,95503390,970285,ZPRE,CA022003,49.610290697863504750,109.000000000000000000,CS
JM,20250128,136531885,966991,ZPRE,EA040001,21.955836290952504600,124.000000000000000000,CS
EC,20250424,123989420,987299,ZPRE,AA005102,31.520628020165595980,-27.000000000000000000,CS
GT,20250317,159428745,915553,Z05,EA040003,26.935726002493942200,33.000000000000000000,CS
EC,20250625,127543750,996875,Z04,GA060001,30.216784232861948400,114.000000000000000000,CS
JM,20250107,136531885,982067,Z04,HA070003,56.292141274285196500,36.000000000000000000,ST
SV,20250606,141030737,981071,Z05,EA040002,23.170544048969147600,122.000000000000000000,CS
SV,20250606,110992980,913239,Z05,EA040003,26.838238117526698100,115.000000000000000000,CS
SV,20250215,105176956,949616,ZPRE,BA018500,30.647406572276358600,80.000000000000000000,CS
SV,20250601,72981053,906007,ZVE1,CA022001,43.004645899705827000,96.000000000000000000,CS
EC,20250107,158500012,996875,COBR,AA004012,31.374788560493358500,125.000000000000000000,CS
GT,20250515,132658695,990857,Z04,HA070002,43.749963042771783000,19.000000000000000000,CS
SV,20250403,88898924,925204,ZVE1,BA018430,29.597565158329190800,31.000000000000000000,CS
EC,20250318,72649024,918591,Z04,HA070003,58.856903624772506000,82.000000000000000000,CS
PE,20250317,133917739,932593,COBR,FA050001,14.618160635628280500,45.000000000000000000,CS
PE,20250302,69727965,997107,Z04,BA018500,31.283153604047413400,33.000000000000000000,ST
GT,20250403,159428745,915553,ZVE1,AA004003,33.752330217286183100,69.000000000000000000,CS
SV,20250317,95503390,975675,Z05,EA040003,23.503306919366969800,79.000000000000000000,CS
SV,20250525,105176956,982398,Z99,HA070002,45.533891046908859000,30.000000000000000000,CS
PE,20250201,132751345,924969,Z99,HA070001,43.262336407423862400,81.000000000000000000,CS
PE,20250317,89906701,926831,Z05,CA022003,48.061986716802212000,27.000000000000000000,CS
JM,20250424,152576654,939764,ZPRE,CA022002,47.331543087182889000,4.000000000000000000,CS
HN,20250317,100177238,902454,ZPRE,DA030002,54.226889449768541000,61.000000000000000000,CS
HN,20250625,159668025,941354,Z04,EA040003,25.822585548805125500,55.000000000000000000,CS
HN,20250423,135825318,921754,ZVE1,CA022001,43.000038089529975000,11.000000000000000000,CS
HN,20250601,159668025,908679,Z04,AA004012,34.900421013909668750,119.000000000000000000,CS
HN,20250601,122071683,982119,ZPRE,GA060001,26.909019072676991600,5.000000000000000000,ST
SV,20250107,72448137,949616,ZPRE,AA004003,31.553760237819531075,7.000000000000000000,CS
SV,20250423,65831820,929872,ZPRE,EA040001,23.331501539701148200,56.000000000000000000,CS
HN,20250423,159668025,944454,ZPRE,AA004007,35.618971354873413000,33.000000000000000000,CS
JM,20250304,87592909,974298,ZVE1,DA030003,56.701680624766900500,106.000000000000000000,CS
JM,20250616,86862690,974298,ZVE1,HA070002,39.964851889819575600,,CS
HN,20250306,151026145,924561,ZPRE,DA030001,61.986038951324519750,30.000000000000000000,ST
SV,20250616,110992980,995648,ZVE1,BA018426,29.173627940313525080,99.000000000000000000,CS
SV,20250619,110992980,925204,ZPRE,CA022010,20.158969214111193000,36.000000000000000000,ST
PE,20250112,133917739,924061,Z05,EA040001,22.023256136777216200,22.000000000000000000,CS
GT,20250609,159428745,916895,ZPRE,EA040003,26.831148854331792950,32.000000000000000000,CS
SV,20250606,141030737,906007,Z04,CA022003,48.246909985627840500,92.000000000000000000,CS
HN,20250201,115559840,946347,ZPRE,EA040001,21.388248341812825000,53.000000000000000000,CS
HN,20250304,135825318,902454,ZPRE,BA018430,26.569637353069994020,121.000000000000000000,CS
HN,20250306,100177238,924561,Z05,DA030003,61.858805273928454500,29.000000000000000000,CS
JM,20250529,100078727,939764,ZPRE,CA022003,51.114849703147629250,90.000000000000000000,CS
HN,20250515,157303042,943480,Z05,GA060002,29.688126771111984000,20.000000000000000000,CS
HN,20250107,115559840,924561,ZPRE,BA018430,28.625336773884059380,148.000000000000000000,CS
SV,20250112,65831820,982398,Z04,AA004012,33.587075041845494000,10.000000000000000000,ST
PE,20250529,132751345,997107,ZPRE,EA040001,21.740584119551121000,38.000000000000000000,CS
GT,20250215,105571778,916895,ZPRE,HA070001,40.244028387849413400,92.000000000000000000,CS
HN,20250225,122071683,902454,ZVE1,EA040001,20.996431879913630800,21.000000000000000000,ST
PE,20250529,132751345,938880,ZVE1,AA005101,29.673159305353745120,103.000000000000000000,CS
HN,20250403,151026145,989849,Z05,AA005102,32.630460016472986600,51.000000000000000000,ST
SV,20250304,80868106,937931,COBR,AA004003,30.644639161301199735,13.000000000000000000,CS
JM,20250304,87592909,984913,Z05,CA022002,42.951812274760288500,120.000000000000000000,CS
JM,20250129,136531885,939764,ZVE1,HA070003,53.811726329838944500,47.000000000000000000,ST
